Start time,Duration,User,Location,Call type,Direction,Calling number,Called number,Calling display,Called display,Correlation ID,Related reason,User type,Answered,Answer indicator,Call outcome,Call outcome reason,Call Recording Result,Call Recording Trigger,_day
2026-08-15 09:32:01,2174,Priya Nair,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-617-7,ConsultativeTransfer,AutomatedAttendantVideo,False,Yes-PostRedirection,Refusal,CallRejected,,always,2026-08-15
2026-08-19 09:01:51,2379,Casey Rivera,Dallas,SIP_NATIONAL,TERMINATING,+13125551004,+155509923,Casey Rivera,+155509923,rnd-618-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,,2026-08-19
2026-09-03 22:25:35,979,Priya Nair,Singapore,SIP_INBOUND,TERMINATING,+155509967,+13125551008,+155509967,Priya Nair,rnd-619-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always,2026-09-03
2026-08-14 05:07:55,2256,Morgan Quinn,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551006,Morgan Quinn,Riley Park,rnd-620-7,CallForwardNoAnswer,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-14
2026-08-12 05:48:45,1355,Casey Rivera,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551008,Sam Chen,Priya Nair,rnd-621-7,CallForwardNoAnswer,HuntGroup,True,No,Success,Success,,,2026-08-12
2026-08-22 09:14:57,251,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-622-7,ConsultativeTransfer,User,True,Yes,Success,Success,,always,2026-08-22
2026-08-23 04:31:02,1947,Taylor Brooks,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-623-7,CallForwardBusy,HuntGroup,False,Yes,Refusal,CallRejected,,,2026-08-23
2026-08-30 10:35:40,1313,Sam Chen,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551000,Riley Park,Alex Morgan,rnd-624-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,,2026-08-30
2026-08-23 14:40:40,1305,Morgan Quinn,Singapore,SIP_INBOUND,TERMINATING,+155509977,+13125551005,+155509977,Morgan Quinn,rnd-625-7,SimultaneousRingPersonal,User,True,No,Success,Success,,always-pause-resume,2026-08-23
2026-08-18 04:02:07,948,Sam Chen,Denver,SIP_INBOUND,ORIGINATING,+155509959,+13125551002,+155509959,Sam Chen,rnd-626-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-18
2026-08-15 20:02:25,718,Morgan Quinn,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551006,Morgan Quinn,Riley Park,rnd-627-7,CallForwardNoAnswer,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-15
2026-08-18 22:31:59,1583,Priya Nair,Denver,SIP_INBOUND,ORIGINATING,+155509973,+13125551008,+155509973,Priya Nair,rnd-628-7,,AutomatedAttendantVideo,True,No,Success,Success,,,2026-08-18
2026-08-21 10:14:44,879,Taylor Brooks,London,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551004,Marcus Webb,Casey Rivera,rnd-629-7,CallQueue,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-21
2026-08-24 06:23:59,1502,Riley Park,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551009,Casey Rivera,Marcus Webb,rnd-630-7,Deflection,User,True,No,Success,Success,,always-pause-resume,2026-08-24
2026-08-20 23:49:36,1901,Taylor Brooks,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551002,Riley Park,Sam Chen,rnd-631-7,Deflection,User,True,Yes,Success,Success,,always,2026-08-20
2026-08-10 16:47:49,1213,Alex Morgan,Chicago,SIP_SHORTCODE,TERMINATING,+13125551000,+155509910,Alex Morgan,+155509910,rnd-632-7,CallQueue,HuntGroup,False,Yes-PostRedirection,Refusal,CallRejected,,always-pause-resume,2026-08-10
2026-08-17 08:19:42,910,Riley Park,Denver,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551004,Jamie Ortiz,Casey Rivera,rnd-633-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-08-17
2026-08-19 02:01:26,584,Morgan Quinn,Denver,SIP_NATIONAL,TERMINATING,+13125551005,+155509910,Morgan Quinn,+155509910,rnd-634-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always,2026-08-19
2026-09-05 18:53:09,1478,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551008,Morgan Quinn,Priya Nair,rnd-635-7,,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-09-05
2026-08-21 07:49:31,1376,Jamie Ortiz,London,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551000,Riley Park,Alex Morgan,rnd-636-7,SimultaneousRingPersonal,User,True,No,Success,Success,,,2026-08-21
2026-08-23 16:28:51,267,Casey Rivera,Singapore,SIP_NATIONAL,TERMINATING,+13125551004,+155509915,Casey Rivera,+155509915,rnd-637-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-23
2026-09-01 11:55:03,2050,Taylor Brooks,Singapore,SIP_MOBILE,ORIGINATING,+13125551003,+155509972,Taylor Brooks,+155509972,rnd-638-7,ConsultativeTransfer,User,True,Yes,Success,Success,,always-pause-resume,2026-09-01
2026-08-25 02:01:41,803,Morgan Quinn,Denver,SIP_NATIONAL,ORIGINATING,+13125551005,+155509939,Morgan Quinn,+155509939,rnd-639-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-25
2026-08-26 00:42:56,1602,Riley Park,London,SIP_NATIONAL,TERMINATING,+13125551006,+155509946,Riley Park,+155509946,rnd-640-7,HuntGroup,User,True,No,Success,Success,,always,2026-08-26
2026-09-01 06:46:55,2086,Jordan Lee,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551008,Riley Park,Priya Nair,rnd-641-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-09-01
2026-08-19 20:40:52,1468,Sam Chen,Chicago,SIP_INBOUND,TERMINATING,+155509943,+13125551002,+155509943,Sam Chen,rnd-642-7,CallForwardBusy,HuntGroup,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-19
2026-08-12 02:02:54,2380,Jordan Lee,Singapore,SIP_INBOUND,TERMINATING,+155509977,+13125551001,+155509977,Jordan Lee,rnd-643-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-08-12
2026-08-24 11:43:15,1693,Marcus Webb,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551003,Jamie Ortiz,Taylor Brooks,rnd-644-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always,2026-08-24
2026-08-15 09:32:01,1188,Sam Chen,London,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551002,Priya Nair,Sam Chen,rnd-645-7,SimultaneousRingPersonal,AutomatedAttendantVideo,False,No,Refusal,TemporarilyUnavailable,,,2026-08-15
2026-08-09 06:05:56,273,Morgan Quinn,Denver,SIP_NATIONAL,ORIGINATING,+13125551005,+155509917,Morgan Quinn,+155509917,rnd-646-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-09
2026-08-24 02:38:21,1237,Jamie Ortiz,London,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551006,Morgan Quinn,Riley Park,rnd-647-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-08-24
2026-09-03 09:04:24,1168,Jamie Ortiz,Dallas,SIP_INBOUND,ORIGINATING,+155509992,+13125551007,+155509992,Jamie Ortiz,rnd-648-7,CallForwardBusy,HuntGroup,False,Yes-PostRedirection,Refusal,UnassignedNumber,,,2026-09-03
2026-09-01 03:30:45,1349,Priya Nair,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551007,Casey Rivera,Jamie Ortiz,rnd-649-7,,HuntGroup,True,No,Success,Success,,always,2026-09-01
2026-08-30 04:49:05,2001,Casey Rivera,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551008,Riley Park,Priya Nair,rnd-650-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,,2026-08-30
2026-08-07 12:38:26,2275,Jamie Ortiz,Denver,SIP_INTERNATIONAL,ORIGINATING,+13125551007,+155509962,Jamie Ortiz,+155509962,rnd-651-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,,2026-08-07
2026-08-08 17:26:41,1839,Jordan Lee,Denver,SIP_MOBILE,TERMINATING,+13125551001,+155509934,Jordan Lee,+155509934,rnd-652-7,ConsultativeTransfer,User,True,Yes,Success,Success,,,2026-08-08
2026-08-24 15:25:36,233,Taylor Brooks,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551003,Riley Park,Taylor Brooks,rnd-653-7,ConsultativeTransfer,User,False,Yes-PostRedirection,Refusal,TemporarilyUnavailable,,always-pause-resume,2026-08-24
2026-08-20 02:46:41,1043,Alex Morgan,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551002,Riley Park,Sam Chen,rnd-654-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-20
2026-08-25 07:28:50,1983,Jordan Lee,Dallas,SIP_MOBILE,TERMINATING,+13125551001,+155509952,Jordan Lee,+155509952,rnd-655-7,Deflection,AutomatedAttendantVideo,True,No,Success,Success,,always,2026-08-25
2026-08-17 18:33:58,841,Alex Morgan,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551006,Taylor Brooks,Riley Park,rnd-656-7,CallQueue,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-17
2026-08-29 01:22:41,2066,Sam Chen,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551003,Jordan Lee,Taylor Brooks,rnd-657-7,CallForwardNoAnswer,User,True,No,Success,Success,,always,2026-08-29
2026-09-05 11:45:23,2279,Jordan Lee,London,SIP_INBOUND,ORIGINATING,+155509932,+13125551001,+155509932,Jordan Lee,rnd-658-7,CallQueue,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-09-05
2026-08-22 20:50:41,871,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551007,Sam Chen,Jamie Ortiz,rnd-659-7,HuntGroup,User,True,Yes,Success,Success,,,2026-08-22
2026-08-15 07:08:50,517,Sam Chen,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551002,Morgan Quinn,Sam Chen,rnd-660-7,CallForwardNoAnswer,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-08-15
2026-08-21 01:31:29,1963,Alex Morgan,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551009,Priya Nair,Marcus Webb,rnd-661-7,Deflection,HuntGroup,True,No,Success,Success,,always,2026-08-21
2026-08-10 16:00:31,321,Alex Morgan,London,SIP_INTERNATIONAL,ORIGINATING,+13125551000,+155509982,Alex Morgan,+155509982,rnd-662-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-10
2026-08-12 02:06:21,577,Jordan Lee,Dallas,SIP_NATIONAL,TERMINATING,+13125551001,+155509997,Jordan Lee,+155509997,rnd-663-7,CallQueue,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-08-12
2026-08-27 19:43:42,582,Sam Chen,London,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551004,Alex Morgan,Casey Rivera,rnd-664-7,ConsultativeTransfer,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-27
2026-08-12 01:42:55,1605,Priya Nair,Singapore,SIP_NATIONAL,TERMINATING,+13125551008,+155509952,Priya Nair,+155509952,rnd-665-7,Deflection,AutomatedAttendantVideo,True,No,Success,Success,,,2026-08-12
2026-08-21 21:53:35,1868,Alex Morgan,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551001,Riley Park,Jordan Lee,rnd-666-7,CallForwardBusy,User,True,Yes,Success,Success,,always,2026-08-21
2026-08-14 00:59:04,802,Priya Nair,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551003,Alex Morgan,Taylor Brooks,rnd-667-7,ConsultativeTransfer,CallCenterPremium,True,Yes,Success,Success,,,2026-08-14
2026-08-07 17:12:52,2278,Riley Park,Dallas,SIP_SHORTCODE,TERMINATING,+13125551006,+155509963,Riley Park,+155509963,rnd-668-7,HuntGroup,HuntGroup,True,Yes,Success,Success,success,always,2026-08-07
2026-09-03 11:33:25,599,Casey Rivera,Dallas,SIP_NATIONAL,TERMINATING,+13125551004,+155509998,Casey Rivera,+155509998,rnd-669-7,CallQueue,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-09-03
2026-08-19 04:58:09,1708,Marcus Webb,London,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551002,Marcus Webb,Sam Chen,rnd-670-7,CallForwardBusy,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-19
2026-08-31 00:13:38,358,Morgan Quinn,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551004,Morgan Quinn,Casey Rivera,rnd-671-7,CallForwardNoAnswer,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-31
2026-08-12 17:15:15,727,Sam Chen,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551007,Marcus Webb,Jamie Ortiz,rnd-672-7,,User,True,Yes,Success,Success,,always,2026-08-12
2026-08-23 04:13:34,612,Jordan Lee,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551004,Jordan Lee,Casey Rivera,rnd-673-7,,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-23
2026-09-04 22:52:32,1040,Casey Rivera,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551007,Riley Park,Jamie Ortiz,rnd-674-7,,CallCenterPremium,True,Yes,Success,Success,,,2026-09-04
2026-08-31 15:32:40,1244,Alex Morgan,Denver,SIP_INBOUND,TERMINATING,+155509939,+13125551000,+155509939,Alex Morgan,rnd-675-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-31
2026-08-06 08:31:03,1657,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551008,Morgan Quinn,Priya Nair,rnd-676-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,,2026-08-06
2026-08-21 15:25:21,199,Morgan Quinn,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551001,Morgan Quinn,Jordan Lee,rnd-677-7,CallQueue,User,True,Yes,Success,Success,,always,2026-08-21
2026-08-31 00:31:30,1295,Taylor Brooks,Denver,SIP_INTERNATIONAL,TERMINATING,+13125551003,+155509969,Taylor Brooks,+155509969,rnd-678-7,CallForwardBusy,User,True,Yes,Success,Success,,always-pause-resume,2026-08-31
2026-08-16 15:20:56,1861,Jamie Ortiz,Singapore,SIP_INBOUND,ORIGINATING,+155509973,+13125551007,+155509973,Jamie Ortiz,rnd-679-7,SimultaneousRingPersonal,User,False,Yes-PostRedirection,Refusal,UnassignedNumber,,,2026-08-16
2026-08-18 09:19:11,272,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-680-7,Deflection,User,True,Yes,Success,Success,,,2026-08-18
2026-08-18 13:07:08,2299,Priya Nair,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-681-7,CallQueue,AutomatedAttendantVideo,False,No,Refusal,CallRejected,,,2026-08-18
2026-08-17 20:02:39,706,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-682-7,Deflection,User,True,Yes,Success,Success,,always-pause-resume,2026-08-17
2026-08-29 00:24:40,425,Morgan Quinn,Chicago,SIP_MOBILE,TERMINATING,+13125551005,+155509966,Morgan Quinn,+155509966,rnd-683-7,CallQueue,CallCenterPremium,True,No,Success,Success,,always,2026-08-29
2026-08-12 11:42:23,1605,Casey Rivera,London,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-684-7,HuntGroup,User,True,Yes,Success,Success,,,2026-08-12
2026-08-16 16:35:42,1510,Riley Park,London,SIP_INBOUND,TERMINATING,+155509931,+13125551006,+155509931,Riley Park,rnd-685-7,HuntGroup,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-16
2026-08-26 21:24:58,1829,Riley Park,Singapore,SIP_INBOUND,ORIGINATING,+155509953,+13125551006,+155509953,Riley Park,rnd-686-7,CallQueue,HuntGroup,True,Yes,Success,Success,,always,2026-08-26
2026-08-23 13:27:03,190,Sam Chen,Chicago,SIP_INBOUND,ORIGINATING,+155509974,+13125551002,+155509974,Sam Chen,rnd-687-7,Deflection,CallCenterPremium,True,No,Success,Success,,always,2026-08-23
2026-09-03 01:54:38,2055,Riley Park,Singapore,SIP_INBOUND,ORIGINATING,+155509964,+13125551006,+155509964,Riley Park,rnd-688-7,Deflection,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-09-03
2026-08-19 09:47:53,1659,Casey Rivera,Singapore,SIP_INBOUND,TERMINATING,+155509990,+13125551004,+155509990,Casey Rivera,rnd-689-7,CallForwardNoAnswer,User,True,Yes,Success,Success,success,,2026-08-19
2026-08-06 00:26:58,1322,Alex Morgan,London,SIP_MOBILE,ORIGINATING,+13125551000,+155509965,Alex Morgan,+155509965,rnd-690-7,CallForwardNoAnswer,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-06
2026-08-14 23:29:14,1132,Alex Morgan,Denver,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-691-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-14
2026-08-16 21:47:08,771,Jamie Ortiz,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-692-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes,Success,Success,,,2026-08-16
2026-08-20 07:25:10,615,Riley Park,Denver,SIP_NATIONAL,TERMINATING,+13125551006,+155509977,Riley Park,+155509977,rnd-693-7,CallQueue,AutomatedAttendantVideo,False,Yes,Refusal,CallRejected,,,2026-08-20
2026-08-16 06:58:02,390,Priya Nair,London,SIP_INTERNATIONAL,ORIGINATING,+13125551008,+155509969,Priya Nair,+155509969,rnd-694-7,ConsultativeTransfer,HuntGroup,True,No,Success,Success,,always-pause-resume,2026-08-16
2026-08-28 05:57:30,1801,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551003,Jordan Lee,Taylor Brooks,rnd-695-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-28
2026-08-10 08:09:15,1583,Riley Park,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551000,Casey Rivera,Alex Morgan,rnd-696-7,,User,True,No,Success,Success,,always,2026-08-10
2026-08-10 08:04:28,641,Casey Rivera,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551004,+155509965,Casey Rivera,+155509965,rnd-697-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-10
2026-08-13 06:04:05,1680,Casey Rivera,Singapore,SIP_INBOUND,TERMINATING,+155509930,+13125551004,+155509930,Casey Rivera,rnd-698-7,Deflection,HuntGroup,True,No,Success,Success,,,2026-08-13
2026-08-28 22:45:47,1075,Priya Nair,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551005,Riley Park,Morgan Quinn,rnd-699-7,,HuntGroup,True,Yes,Success,Success,,,2026-08-28
2026-08-19 09:09:39,2124,Priya Nair,London,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551001,Jamie Ortiz,Jordan Lee,rnd-700-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-19
2026-08-19 01:33:10,2352,Priya Nair,London,SIP_NATIONAL,TERMINATING,+13125551008,+155509967,Priya Nair,+155509967,rnd-701-7,Deflection,CallCenterPremium,True,No,Success,Success,,,2026-08-19
2026-09-04 16:56:58,2275,Alex Morgan,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551009,Jamie Ortiz,Marcus Webb,rnd-702-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,success,always-pause-resume,2026-09-04
2026-08-22 10:07:21,2122,Taylor Brooks,London,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-703-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-22
2026-08-23 07:36:41,963,Marcus Webb,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551008,Marcus Webb,Priya Nair,rnd-704-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-23
2026-08-15 14:47:53,734,Sam Chen,Singapore,SIP_NATIONAL,TERMINATING,+13125551002,+155509921,Sam Chen,+155509921,rnd-705-7,HuntGroup,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-15
2026-08-10 12:28:33,985,Casey Rivera,Dallas,SIP_INBOUND,ORIGINATING,+155509937,+13125551004,+155509937,Casey Rivera,rnd-706-7,CallForwardBusy,AutomatedAttendantVideo,True,No,Success,Success,,always,2026-08-10
2026-08-27 11:29:37,1783,Taylor Brooks,Denver,SIP_NATIONAL,ORIGINATING,+13125551003,+155509978,Taylor Brooks,+155509978,rnd-707-7,ConsultativeTransfer,CallCenterPremium,False,No,Refusal,UnassignedNumber,,always,2026-08-27
2026-08-14 21:58:00,877,Alex Morgan,London,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-708-7,Deflection,User,True,No,Success,Success,,always-pause-resume,2026-08-14
2026-08-29 16:55:51,294,Riley Park,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551006,+155509934,Riley Park,+155509934,rnd-709-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-29
2026-08-29 02:00:41,905,Taylor Brooks,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551003,Sam Chen,Taylor Brooks,rnd-710-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes,Success,Success,success,always,2026-08-29
2026-08-24 11:38:20,125,Jamie Ortiz,Denver,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-711-7,ConsultativeTransfer,User,True,Yes,Success,Success,,always-pause-resume,2026-08-24
2026-08-13 02:31:55,519,Priya Nair,London,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551007,Riley Park,Jamie Ortiz,rnd-712-7,CallQueue,User,False,No,Refusal,CallRejected,,,2026-08-13
2026-09-01 23:54:44,1736,Alex Morgan,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551000,Priya Nair,Alex Morgan,rnd-713-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,,,2026-09-01
2026-08-13 19:46:57,1725,Jamie Ortiz,Denver,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551002,Jordan Lee,Sam Chen,rnd-714-7,CallForwardNoAnswer,CallCenterPremium,True,Yes,Success,Success,,,2026-08-13
2026-08-28 10:33:06,909,Morgan Quinn,Singapore,SIP_MOBILE,ORIGINATING,+13125551005,+155509979,Morgan Quinn,+155509979,rnd-715-7,CallQueue,CallCenterPremium,True,No,Success,Success,success,always,2026-08-28
2026-08-28 05:39:20,1683,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551006,Marcus Webb,Riley Park,rnd-716-7,SimultaneousRingPersonal,User,False,Yes-PostRedirection,Refusal,UnassignedNumber,,always-pause-resume,2026-08-28
2026-08-09 09:34:43,2127,Riley Park,Singapore,SIP_MOBILE,TERMINATING,+13125551006,+155509989,Riley Park,+155509989,rnd-717-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-09
2026-08-28 09:38:32,1345,Sam Chen,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-718-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,,2026-08-28
2026-08-17 18:11:31,1417,Taylor Brooks,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551005,Riley Park,Morgan Quinn,rnd-719-7,CallForwardNoAnswer,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-17
